  Minute,Demand,  Pgrid, Pbc, Pbd, Price_30_min, SoC,Sma,std, ,Minute,Demand,  Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand,  Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand,  Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand ,Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand ,Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand  ,Pgrid, Pbc, Pbd, Price_30_min, SoC  
 899, 238.865601, 438.865601, 200.000000, 0.000000, 0.001439, 92.952545,88.338753,3.407044,  ,899, 199.951096, 130.000000, 0.000000, 69.951096, 0.005083, 86.349464,  ,899, 204.866501, 130.000000, 0.000000, 74.866501, 0.004007, 72.649765,  ,899, 137.112000, 337.112000, 200.000000, 0.000000, 0.001219, 89.820198,  ,899, 236.171997, 130.000000, 0.000000, 106.171997, 0.001440, 60.757576,  ,899, 205.097504, 130.000000, 0.000000, 75.097504, 0.001428, 44.711029,  ,899, 166.992905, 366.992920, 200.000000, 0.000000, 0.001208, 41.340672 
 900, 238.865601, 438.865601, 200.000000, 0.000000, 0.001439, 93.490181,88.338753,3.407044,  ,900, 199.951096, 130.000000, 0.000000, 69.951096, 0.005083, 86.161423,  ,900, 204.866501, 130.000000, 0.000000, 74.866501, 0.004007, 72.448509,  ,900, 137.112000, 337.112000, 200.000000, 0.000000, 0.001219, 90.357834,  ,900, 236.171997, 130.000000, 0.000000, 106.171997, 0.001440, 60.472168,  ,900, 205.097504, 130.000000, 0.000000, 75.097504, 0.001428, 44.509155,  ,900, 166.992905, 366.992920, 200.000000, 0.000000, 0.001208, 41.878307 
 901, 203.865601, 130.000000, 0.000000, 73.865601, 0.001491, 93.291618,87.057503,4.098095,  ,901, 199.951096, 130.000000, 0.000000, 69.951096, 0.004030, 85.973381,  ,901, 204.866501, 130.000000, 0.000000, 74.866501, 0.002973, 72.247253,  ,901, 137.112000, 337.112000, 200.000000, 0.000000, 0.001285, 90.895470,  ,901, 236.171997, 130.000000, 0.000000, 106.171997, 0.001435, 60.186760,  ,901, 203.412003, 130.000000, 0.000000, 73.412003, 0.001410, 44.311810,  ,901, 166.992905, 130.000000, 0.000000, 36.992905, 0.001221, 41.778866 
 902, 202.180099, 130.000000, 0.000000, 72.180099, 0.001491, 93.097588,87.057503,4.098095,  ,902, 199.951096, 130.000000, 0.000000, 69.951096, 0.004030, 85.785339,  ,902, 204.866501, 130.000000, 0.000000, 74.866501, 0.002973, 72.045998,  ,902, 136.772003, 336.772003, 200.000000, 0.000000, 0.001285, 91.433105,  ,902, 202.511993, 130.000000, 0.000000, 72.511993, 0.001435, 59.991837,  ,902, 203.412003, 130.000000, 0.000000, 73.412003, 0.001410, 44.114464,  ,902, 134.572006, 130.000000, 0.000000, 4.572006, 0.001221, 41.766575 
 903, 202.180099, 130.000000, 0.000000, 72.180099, 0.001491, 92.903557,87.057503,4.098095,  ,903, 199.951096, 130.000000, 0.000000, 69.951096, 0.004030, 85.597298,  ,903, 203.181000, 130.000000, 0.000000, 73.181000, 0.002973, 71.849274,  ,903, 138.457504, 338.457520, 200.000000, 0.000000, 0.001285, 91.970741,  ,903, 202.511993, 130.000000, 0.000000, 72.511993, 0.001435, 59.796913,  ,903, 203.412003, 130.000000, 0.000000, 73.412003, 0.001410, 43.917118,  ,903, 134.572006, 130.000000, 0.000000, 4.572006, 0.001221, 41.754284 
 904, 202.180099, 130.000000, 0.000000, 72.180099, 0.001491, 92.709526,87.057503,4.098095,  ,904, 199.951096, 130.000000, 0.000000, 69.951096, 0.004030, 85.409256,  ,904, 205.720993, 130.000000, 0.000000, 75.720993, 0.002973, 71.645721,  ,904, 138.457504, 338.457520, 200.000000, 0.000000, 0.001285, 92.508377,  ,904, 202.511993, 130.000000, 0.000000, 72.511993, 0.001435, 59.601990,  ,904, 203.412003, 130.000000, 0.000000, 73.412003, 0.001410, 43.719772,  ,904, 134.572006, 130.000000, 0.000000, 4.572006, 0.001221, 41.741993 
 905, 200.680099, 130.000000, 0.000000, 70.680099, 0.001491, 92.519524,87.057503,4.098095,  ,905, 199.951096, 130.000000, 0.000000, 69.951096, 0.004030, 85.221214,  ,905, 205.720993, 130.000000, 0.000000, 75.720993, 0.002973, 71.442169,  ,905, 138.457504, 338.457520, 200.000000, 0.000000, 0.001285, 93.046013,  ,905, 238.141998, 130.000000, 0.000000, 108.141998, 0.001435, 59.311287,  ,905, 203.412003, 130.000000, 0.000000, 73.412003, 0.001410, 43.522427,  ,905, 98.071999, 98.071999, 0.000000, 0.000000, 0.001221, 41.741993 
 906, 200.680099, 130.000000, 0.000000, 70.680099, 0.001491, 92.329521,87.057503,4.098095,  ,906, 200.651093, 130.000000, 0.000000, 70.651093, 0.004030, 85.031296,  ,906, 205.720993, 130.000000, 0.000000, 75.720993, 0.002973, 71.238617,  ,906, 138.457504, 338.457520, 200.000000, 0.000000, 0.001285, 93.583649,  ,906, 238.141998, 130.000000, 0.000000, 108.141998, 0.001435, 59.020584,  ,906, 203.412003, 130.000000, 0.000000, 73.412003, 0.001410, 43.325081,  ,906, 98.071999, 98.071999, 0.000000, 0.000000, 0.001221, 41.741993 
 907, 200.680099, 130.000000, 0.000000, 70.680099, 0.001491, 92.139519,87.057503,4.098095,  ,907, 202.151093, 130.000000, 0.000000, 72.151093, 0.004030, 84.837341,  ,907, 204.220993, 130.000000, 0.000000, 74.220993, 0.002973, 71.039101,  ,907, 138.457504, 338.457520, 200.000000, 0.000000, 0.001285, 94.121284,  ,907, 238.141998, 130.000000, 0.000000, 108.141998, 0.001435, 58.729881,  ,907, 203.412003, 130.000000, 0.000000, 73.412003, 0.001410, 43.127735,  ,907, 99.757500, 99.757500, 0.000000, 0.000000, 0.001221, 41.741993 
 908, 200.680099, 130.000000, 0.000000, 70.680099, 0.001491, 91.949516,87.057503,4.098095,  ,908, 202.151093, 130.000000, 0.000000, 72.151093, 0.004030, 84.643387,  ,908, 204.220993, 130.000000, 0.000000, 74.220993, 0.002973, 70.839584,  ,908, 137.401993, 337.401978, 200.000000, 0.000000, 0.001285, 94.658920,  ,908, 238.141998, 130.000000, 0.000000, 108.141998, 0.001435, 58.439178,  ,908, 203.412003, 130.000000, 0.000000, 73.412003, 0.001410, 42.930389,  ,908, 99.757500, 99.757500, 0.000000, 0.000000, 0.001221, 41.741993 
 909, 197.565598, 130.000000, 0.000000, 67.565598, 0.001491, 91.767891,87.057503,4.098095,  ,909, 202.151093, 130.000000, 0.000000, 72.151093, 0.004030, 84.449432,  ,909, 204.220993, 130.000000, 0.000000, 74.220993, 0.002973, 70.640068,  ,909, 101.071999, 301.071991, 200.000000, 0.000000, 0.001285, 95.196556,  ,909, 204.172806, 130.000000, 0.000000, 74.172806, 0.001435, 58.239788,  ,909, 167.781998, 130.000000, 0.000000, 37.781998, 0.001410, 42.828823,  ,909, 99.757500, 99.757500, 0.000000, 0.000000, 0.001221, 41.741993 
 910, 164.444702, 130.000000, 0.000000, 34.444702, 0.001491, 91.675301,87.057503,4.098095,  ,910, 202.151093, 130.000000, 0.000000, 72.151093, 0.004030, 84.255478,  ,910, 204.220993, 130.000000, 0.000000, 74.220993, 0.002973, 70.440552,  ,910, 137.071198, 137.071198, 0.000000, 0.000000, 0.001285, 95.196556,  ,910, 171.751907, 130.000000, 0.000000, 41.751907, 0.001435, 58.127552,  ,910, 200.202896, 130.000000, 0.000000, 70.202896, 0.001410, 42.640106,  ,910, 99.757500, 99.757500, 0.000000, 0.000000, 0.001221, 41.741993 
 911, 165.444702, 130.000000, 0.000000, 35.444702, 0.001491, 91.580017,87.057503,4.098095,  ,911, 202.151093, 130.000000, 0.000000, 72.151093, 0.004030, 84.061523,  ,911, 204.220993, 130.000000, 0.000000, 74.220993, 0.002973, 70.241035,  ,911, 171.040405, 171.040405, 0.000000, 0.000000, 0.001285, 95.196556,  ,911, 171.751907, 130.000000, 0.000000, 41.751907, 0.001435, 58.015316,  ,911, 200.202896, 130.000000, 0.000000, 70.202896, 0.001410, 42.451389,  ,911, 134.057495, 130.000000, 0.000000, 4.057495, 0.001221, 41.731087 
 912, 165.444702, 130.000000, 0.000000, 35.444702, 0.001491, 91.484734,87.057503,4.098095,  ,912, 202.151093, 130.000000, 0.000000, 72.151093, 0.004030, 83.867569,  ,912, 169.520996, 130.000000, 0.000000, 39.520996, 0.002973, 70.134796,  ,912, 171.040405, 171.040405, 0.000000, 0.000000, 0.001285, 95.196556,  ,912, 171.751907, 130.000000, 0.000000, 41.751907, 0.001435, 57.903080,  ,912, 199.202896, 130.000000, 0.000000, 69.202896, 0.001410, 42.265362,  ,912, 134.057495, 130.000000, 0.000000, 4.057495, 0.001221, 41.720181 
 913, 201.335602, 130.000000, 0.000000, 71.335602, 0.001491, 91.292969,87.057503,4.098095,  ,913, 202.151093, 130.000000, 0.000000, 72.151093, 0.004030, 83.673615,  ,913, 169.520996, 130.000000, 0.000000, 39.520996, 0.002973, 70.028557,  ,913, 171.040405, 171.040405, 0.000000, 0.000000, 0.001285, 95.196556,  ,913, 171.751907, 130.000000, 0.000000, 41.751907, 0.001435, 57.790844,  ,913, 199.202896, 130.000000, 0.000000, 69.202896, 0.001410, 42.079334,  ,913, 134.057495, 130.000000, 0.000000, 4.057495, 0.001221, 41.709274 
 914, 233.756500, 130.000000, 0.000000, 103.756500, 0.001491, 91.014053,87.057503,4.098095,  ,914, 202.151093, 130.000000, 0.000000, 72.151093, 0.004030, 83.479660,  ,914, 134.520996, 130.000000, 0.000000, 4.520996, 0.002973, 70.016403,  ,914, 169.354904, 169.354904, 0.000000, 0.000000, 0.001285, 95.196556,  ,914, 171.751907, 130.000000, 0.000000, 41.751907, 0.001435, 57.678608,  ,914, 197.517395, 130.000000, 0.000000, 67.517395, 0.001410, 41.897835,  ,914, 98.427498, 98.427498, 0.000000, 0.000000, 0.001221, 41.709274 
 915, 233.756500, 130.000000, 0.000000, 103.756500, 0.001491, 90.735138,87.057503,4.098095,  ,915, 169.390198, 130.000000, 0.000000, 39.390198, 0.004030, 83.373772,  ,915, 134.520996, 130.000000, 0.000000, 4.520996, 0.002973, 70.004250,  ,915, 168.354904, 168.354904, 0.000000, 0.000000, 0.001285, 95.196556,  ,915, 171.751907, 130.000000, 0.000000, 41.751907, 0.001435, 57.566372,  ,915, 197.517395, 130.000000, 0.000000, 67.517395, 0.001410, 41.716335,  ,915, 130.848404, 130.000000, 0.000000, 0.848404, 0.001221, 41.706993 
 916, 198.756500, 130.000000, 0.000000, 68.756500, 0.001491, 90.550308,87.057503,4.098095,  ,916, 171.075699, 130.000000, 0.000000, 41.075699, 0.004030, 83.263351,  ,916, 134.520996, 130.000000, 0.000000, 4.520996, 0.002973, 69.992096,  ,916, 169.054901, 169.054901, 0.000000, 0.000000, 0.001285, 95.196556,  ,916, 171.751907, 130.000000, 0.000000, 41.751907, 0.001435, 57.454136,  ,916, 198.857407, 130.000000, 0.000000, 68.857407, 0.001410, 41.531235,  ,916, 165.848404, 130.000000, 0.000000, 35.848404, 0.001221, 41.610626 
 917, 198.756500, 130.000000, 0.000000, 68.756500, 0.001491, 90.365479,87.057503,4.098095,  ,917, 171.075699, 130.000000, 0.000000, 41.075699, 0.004030, 83.152931,  ,917, 134.520996, 130.000000, 0.000000, 4.520996, 0.002973, 69.979942,  ,917, 203.024094, 203.024094, 0.000000, 0.000000, 0.001285, 95.196556,  ,917, 170.251907, 130.000000, 0.000000, 40.251907, 0.001435, 57.345932,  ,917, 200.057404, 130.000000, 0.000000, 70.057404, 0.001410, 41.342907,  ,917, 165.848404, 130.000000, 0.000000, 35.848404, 0.001221, 41.514259 
 918, 159.987305, 130.000000, 0.000000, 29.987305, 0.001491, 90.284866,87.057503,4.098095,  ,918, 171.075699, 130.000000, 0.000000, 41.075699, 0.004030, 83.042511,  ,918, 134.520996, 130.000000, 0.000000, 4.520996, 0.002973, 69.967789,  ,918, 203.024094, 203.024094, 0.000000, 0.000000, 0.001285, 95.196556,  ,918, 170.251907, 130.000000, 0.000000, 40.251907, 0.001435, 57.237728,  ,918, 165.057404, 130.000000, 0.000000, 35.057404, 0.001410, 41.248665,  ,918, 165.848404, 130.000000, 0.000000, 35.848404, 0.001221, 41.417892 
 919, 159.987305, 130.000000, 0.000000, 29.987305, 0.001491, 90.204254,87.057503,4.098095,  ,919, 170.075699, 130.000000, 0.000000, 40.075699, 0.004030, 82.934784,  ,919, 99.521004, 99.521004, 0.000000, 0.000000, 0.002973, 69.967789,  ,919, 201.338593, 201.338593, 0.000000, 0.000000, 0.001285, 95.196556,  ,919, 168.566406, 130.000000, 0.000000, 38.566406, 0.001435, 57.134056,  ,919, 197.478302, 130.000000, 0.000000, 67.478302, 0.001410, 41.067272,  ,919, 165.848404, 130.000000, 0.000000, 35.848404, 0.001221, 41.321526 
 920, 199.087296, 130.000000, 0.000000, 69.087296, 0.001491, 90.018539,87.057503,4.098095,  ,920, 170.075699, 130.000000, 0.000000, 40.075699, 0.004030, 82.827057,  ,920, 98.521004, 98.521004, 0.000000, 0.000000, 0.002973, 69.967789,  ,920, 201.338593, 201.338593, 0.000000, 0.000000, 0.001285, 95.196556,  ,920, 136.145493, 130.000000, 0.000000, 6.145493, 0.001435, 57.117535,  ,920, 197.478302, 130.000000, 0.000000, 67.478302, 0.001410, 40.885880,  ,920, 165.848404, 130.000000, 0.000000, 35.848404, 0.001221, 41.225159 
 921, 199.087296, 130.000000, 0.000000, 69.087296, 0.001491, 89.832825,87.057503,4.098095,  ,921, 136.106506, 130.000000, 0.000000, 6.106506, 0.004030, 82.810638,  ,921, 98.521004, 98.521004, 0.000000, 0.000000, 0.002973, 69.967789,  ,921, 202.678604, 202.678604, 0.000000, 0.000000, 0.001285, 95.196556,  ,921, 136.145493, 130.000000, 0.000000, 6.145493, 0.001435, 57.101013,  ,921, 197.478302, 130.000000, 0.000000, 67.478302, 0.001410, 40.704487,  ,921, 166.548401, 130.000000, 0.000000, 36.548401, 0.001221, 41.126911 
 922, 199.087296, 130.000000, 0.000000, 69.087296, 0.001491, 89.647110,87.057503,4.098095,  ,922, 136.106506, 130.000000, 0.000000, 6.106506, 0.004030, 82.794220,  ,922, 99.221001, 99.221001, 0.000000, 0.000000, 0.002973, 69.967789,  ,922, 202.678604, 202.678604, 0.000000, 0.000000, 0.001285, 95.196556,  ,922, 136.145493, 130.000000, 0.000000, 6.145493, 0.001435, 57.084492,  ,922, 162.478302, 130.000000, 0.000000, 32.478302, 0.001410, 40.617180,  ,922, 200.517593, 130.000000, 0.000000, 70.517593, 0.001221, 40.937347 
 923, 199.087296, 130.000000, 0.000000, 69.087296, 0.001491, 89.461395,87.057503,4.098095,  ,923, 136.806503, 130.000000, 0.000000, 6.806503, 0.004030, 82.775925,  ,923, 133.190201, 130.000000, 0.000000, 3.190201, 0.002973, 69.959213,  ,923, 201.338593, 201.338593, 0.000000, 0.000000, 0.001285, 95.196556,  ,923, 136.145493, 130.000000, 0.000000, 6.145493, 0.001435, 57.067970,  ,923, 196.778305, 130.000000, 0.000000, 66.778305, 0.001410, 40.437668,  ,923, 200.517593, 130.000000, 0.000000, 70.517593, 0.001221, 40.747784 
 924, 199.087296, 130.000000, 0.000000, 69.087296, 0.001491, 89.275681,87.057503,4.098095,  ,924, 169.445694, 130.000000, 0.000000, 39.445694, 0.004030, 82.669891,  ,924, 168.190201, 130.000000, 0.000000, 38.190201, 0.002973, 69.856552,  ,924, 203.024094, 203.024094, 0.000000, 0.000000, 0.001285, 95.196556,  ,924, 136.145493, 130.000000, 0.000000, 6.145493, 0.001435, 57.051449,  ,924, 231.778305, 130.000000, 0.000000, 101.778305, 0.001410, 40.164070,  ,924, 200.517593, 130.000000, 0.000000, 70.517593, 0.001221, 40.558220 
 925, 199.087296, 130.000000, 0.000000, 69.087296, 0.001491, 89.089966,87.057503,4.098095,  ,925, 166.866592, 130.000000, 0.000000, 36.866592, 0.004030, 82.570786,  ,925, 168.190201, 130.000000, 0.000000, 38.190201, 0.002973, 69.753891,  ,925, 203.024094, 203.024094, 0.000000, 0.000000, 0.001285, 95.196556,  ,925, 136.145493, 130.000000, 0.000000, 6.145493, 0.001435, 57.034927,  ,925, 231.778305, 130.000000, 0.000000, 101.778305, 0.001410, 39.890472,  ,925, 200.517593, 130.000000, 0.000000, 70.517593, 0.001221, 40.368656 
 926, 199.087296, 130.000000, 0.000000, 69.087296, 0.001491, 88.904251,87.057503,4.098095,  ,926, 166.866592, 130.000000, 0.000000, 36.866592, 0.004030, 82.471680,  ,926, 168.190201, 130.000000, 0.000000, 38.190201, 0.002973, 69.651230,  ,926, 203.024094, 203.024094, 0.000000, 0.000000, 0.001285, 95.196556,  ,926, 136.145493, 130.000000, 0.000000, 6.145493, 0.001435, 57.018406,  ,926, 231.778305, 130.000000, 0.000000, 101.778305, 0.001410, 39.616875,  ,926, 200.517593, 130.000000, 0.000000, 70.517593, 0.001221, 40.179092 
 927, 199.087296, 130.000000, 0.000000, 69.087296, 0.001491, 88.718536,87.057503,4.098095,  ,927, 166.866592, 130.000000, 0.000000, 36.866592, 0.004030, 82.372574,  ,927, 168.190201, 130.000000, 0.000000, 38.190201, 0.002973, 69.548569,  ,927, 203.024094, 203.024094, 0.000000, 0.000000, 0.001285, 95.196556,  ,927, 134.815506, 130.000000, 0.000000, 4.815506, 0.001435, 57.005463,  ,927, 231.778305, 130.000000, 0.000000, 101.778305, 0.001410, 39.343277,  ,927, 200.517593, 130.000000, 0.000000, 70.517593, 0.001221, 39.989529 
 928, 199.087296, 130.000000, 0.000000, 69.087296, 0.001491, 88.532822,87.057503,4.098095,  ,928, 166.526596, 130.000000, 0.000000, 36.526596, 0.004030, 82.274384,  ,928, 168.190201, 130.000000, 0.000000, 38.190201, 0.002973, 69.445908,  ,928, 203.024094, 203.024094, 0.000000, 0.000000, 0.001285, 95.196556,  ,928, 167.236404, 130.000000, 0.000000, 37.236404, 0.001435, 56.905365,  ,928, 231.778305, 130.000000, 0.000000, 101.778305, 0.001410, 39.069679,  ,928, 200.517593, 130.000000, 0.000000, 70.517593, 0.001221, 39.799965 
 929, 199.087296, 130.000000, 0.000000, 69.087296, 0.001491, 88.347107,87.057503,4.098095,  ,929, 168.212097, 130.000000, 0.000000, 38.212097, 0.004030, 82.171661,  ,929, 168.190201, 130.000000, 0.000000, 38.190201, 0.002973, 69.343246,  ,929, 203.024094, 203.024094, 0.000000, 0.000000, 0.001285, 95.196556,  ,929, 167.236404, 130.000000, 0.000000, 37.236404, 0.001435, 56.805267,  ,929, 199.357407, 130.000000, 0.000000, 69.357407, 0.001410, 38.883236,  ,929, 200.517593, 130.000000, 0.000000, 70.517593, 0.001221, 39.610401 
 930, 199.087296, 130.000000, 0.000000, 69.087296, 0.001491, 88.161392,87.057503,4.098095,  ,930, 168.912094, 130.000000, 0.000000, 38.912094, 0.004030, 82.067062,  ,930, 168.190201, 130.000000, 0.000000, 38.190201, 0.002973, 69.240585,  ,930, 203.024094, 203.024094, 0.000000, 0.000000, 0.001285, 95.196556,  ,930, 163.157303, 130.000000, 0.000000, 33.157303, 0.001435, 56.716133,  ,930, 199.357407, 130.000000, 0.000000, 69.357407, 0.001410, 38.696793,  ,930, 200.517593, 130.000000, 0.000000, 70.517593, 0.001221, 39.420837 
 931, 199.087296, 130.000000, 0.000000, 69.087296, 0.001439, 87.975677,85.995003,3.954221,  ,931, 203.881302, 130.000000, 0.000000, 73.881302, 0.004020, 81.868454,  ,931, 167.390198, 130.000000, 0.000000, 37.390198, 0.002341, 69.140076,  ,931, 203.024094, 130.000000, 0.000000, 73.024094, 0.002098, 95.000252,  ,931, 163.157303, 363.157288, 200.000000, 0.000000, 0.001313, 57.253769,  ,931, 199.357407, 130.000000, 0.000000, 69.357407, 0.001293, 38.510349,  ,931, 200.517593, 130.000000, 0.000000, 70.517593, 0.001221, 39.231274 
 932, 199.087296, 130.000000, 0.000000, 69.087296, 0.001439, 87.789963,85.995003,3.954221,  ,932, 202.881302, 130.000000, 0.000000, 72.881302, 0.004020, 81.672539,  ,932, 168.890198, 130.000000, 0.000000, 38.890198, 0.002341, 69.035530,  ,932, 169.054901, 130.000000, 0.000000, 39.054901, 0.002098, 94.895264,  ,932, 162.117294, 362.117310, 200.000000, 0.000000, 0.001313, 57.791405,  ,932, 199.357407, 130.000000, 0.000000, 69.357407, 0.001293, 38.323906,  ,932, 200.517593, 130.000000, 0.000000, 70.517593, 0.001221, 39.041710 
 933, 199.087296, 130.000000, 0.000000, 69.087296, 0.001439, 87.604248,85.995003,3.954221,  ,933, 203.881302, 130.000000, 0.000000, 73.881302, 0.004020, 81.473930,  ,933, 168.890198, 130.000000, 0.000000, 38.890198, 0.002341, 68.930984,  ,933, 169.054901, 130.000000, 0.000000, 39.054901, 0.002098, 94.790276,  ,933, 163.802795, 363.802795, 200.000000, 0.000000, 0.001313, 58.329041,  ,933, 199.357407, 130.000000, 0.000000, 69.357407, 0.001293, 38.137463,  ,933, 200.517593, 130.000000, 0.000000, 70.517593, 0.001221, 38.852146 
 934, 134.245499, 130.000000, 0.000000, 4.245499, 0.001439, 87.592834,85.995003,3.954221,  ,934, 203.881302, 130.000000, 0.000000, 73.881302, 0.004020, 81.275322,  ,934, 168.890198, 130.000000, 0.000000, 38.890198, 0.002341, 68.826439,  ,934, 135.085693, 130.000000, 0.000000, 5.085693, 0.002098, 94.776604,  ,934, 163.802795, 363.802795, 200.000000, 0.000000, 0.001313, 58.866676,  ,934, 200.357407, 130.000000, 0.000000, 70.357407, 0.001293, 37.948330,  ,934, 200.517593, 130.000000, 0.000000, 70.517593, 0.001221, 38.662582 
 935, 134.245499, 130.000000, 0.000000, 4.245499, 0.001439, 87.581421,85.995003,3.954221,  ,935, 203.881302, 130.000000, 0.000000, 73.881302, 0.004020, 81.076714,  ,935, 168.890198, 130.000000, 0.000000, 38.890198, 0.002341, 68.721893,  ,935, 137.625702, 130.000000, 0.000000, 7.625702, 0.002098, 94.756104,  ,935, 162.302795, 362.302795, 200.000000, 0.000000, 0.001313, 59.404312,  ,935, 200.357407, 130.000000, 0.000000, 70.357407, 0.001293, 37.759197,  ,935, 168.096695, 130.000000, 0.000000, 38.096695, 0.001221, 38.560173 
 936, 134.245499, 130.000000, 0.000000, 4.245499, 0.001439, 87.570007,85.995003,3.954221,  ,936, 203.881302, 130.000000, 0.000000, 73.881302, 0.004020, 80.878105,  ,936, 168.890198, 130.000000, 0.000000, 38.890198, 0.002341, 68.617348,  ,936, 137.625702, 130.000000, 0.000000, 7.625702, 0.002098, 94.735603,  ,936, 162.302795, 362.302795, 200.000000, 0.000000, 0.001313, 59.941948,  ,936, 200.357407, 130.000000, 0.000000, 70.357407, 0.001293, 37.570065,  ,936, 166.411194, 130.000000, 0.000000, 36.411194, 0.001221, 38.462292 
 937, 134.245499, 130.000000, 0.000000, 4.245499, 0.001439, 87.558594,85.995003,3.954221,  ,937, 203.881302, 130.000000, 0.000000, 73.881302, 0.004020, 80.679497,  ,937, 168.890198, 130.000000, 0.000000, 38.890198, 0.002341, 68.512802,  ,937, 137.625702, 130.000000, 0.000000, 7.625702, 0.002098, 94.715103,  ,937, 162.302795, 362.302795, 200.000000, 0.000000, 0.001313, 60.479584,  ,937, 200.357407, 130.000000, 0.000000, 70.357407, 0.001293, 37.380932,  ,937, 166.411194, 130.000000, 0.000000, 36.411194, 0.001221, 38.364410 
